"h_team","id","minute","result","X","Y","xG","player","h_a","player_id","situation","year","shotType","match_id","a_team","h_goals","a_goals","date","player_assisted","lastAction"
"AC Milan",384238,1,"Goal",0.933000030517578,0.477999992370605,0.412550926208496,"Zlatan Ibrahimovic","h",1741,"OpenPlay",2020,"RightFoot",15473,"Roma",3,3,2020-10-26 19:45:00,"Rafael Leão","Chipped"
"AC Milan",386927,18,"MissedShots",0.936999969482422,0.452000007629395,0.132120668888092,"Antonin Barak","a",6208,"SetPiece",2020,"Head",15492,"Verona",2,2,2020-11-08 19:45:00,"Federico Dimarco","Cross"
"AC Milan",415525,18,"SavedShot",0.875,0.357000007629395,0.0926822572946548,"Rafael Leão","h",7193,"OpenPlay",2020,"RightFoot",15728,"Genoa",2,1,2021-04-18 10:30:00,"Hakan Calhanoglu","Pass"
"AC Milan",397532,55,"MissedShots",0.929000015258789,0.684000015258789,0.0233613941818476,"Aaron Ramsey","a",504,"SetPiece",2020,"LeftFoot",15581,"Juventus",1,3,2021-01-06 19:45:00,"Matthijs de Ligt","Cross"
"AC Milan",386924,5,"Goal",0.98,0.479000015258789,0.924338579177856,"Antonin Barak","a",6208,"FromCorner",2020,"LeftFoot",15492,"Verona",2,2,2020-11-08 19:45:00,NA,"Rebound"
"AC Milan",378516,65,"BlockedShot",0.808000030517578,0.34,0.0225021373480558,"Musa Barrow","a",6512,"OpenPlay",2020,"RightFoot",14122,"Bologna",2,0,2020-09-21 18:45:00,"Andreas Skov Olsen","Pass"
"AC Milan",408078,38,"SavedShot",0.93,0.332000007629395,0.0836858451366425,"Samu Castillejo","h",2303,"OpenPlay",2020,"RightFoot",15672,"Udinese",1,1,2021-03-03 19:45:00,"Sandro Tonali","TakeOn"
"AC Milan",389388,84,"SavedShot",0.905999984741211,0.535999984741211,0.0232197437435389,"Germán Pezzella","a",2143,"FromCorner",2020,"Head",15512,"Fiorentina",2,0,2020-11-29 14:00:00,"Erick Pulgar","Aerial"
"AC Milan",395382,68,"SavedShot",0.81,0.6,0.0717916190624237,"Luis Alberto","a",1219,"OpenPlay",2020,"LeftFoot",15559,"Lazio",3,2,2020-12-23 19:45:00,"Danilo Cataldi","Pass"
"AC Milan",378503,30,"BlockedShot",0.815,0.725999984741211,0.0233136136084795,"Musa Barrow","a",6512,"OpenPlay",2020,"LeftFoot",14122,"Bologna",2,0,2020-09-21 18:45:00,"Mitchell Dijks","Pass"
"AC Milan",422845,92,"BlockedShot",0.885,0.587999992370606,0.0715852081775665,"Samu Castillejo","h",2303,"OpenPlay",2020,"LeftFoot",15788,"Cagliari",0,0,2021-05-16 18:45:00,"Mario Mandzukic","HeadPass"
"AC Milan",400560,91,"BlockedShot",0.93,0.545999984741211,0.0512978918850422,"Franck Kessié","h",1489,"FromCorner",2020,"Head",15611,"Atalanta",0,3,2021-01-23 17:00:00,"Mario Mandzukic","Aerial"
"AC Milan",403720,10,"BlockedShot",0.900999984741211,0.68,0.0895790010690689,"Rafael Leão","h",7193,"OpenPlay",2020,"RightFoot",15628,"Crotone",4,0,2021-02-07 14:00:00,"Theo Hernández","Pass"
"AC Milan",410719,33,"BlockedShot",0.894000015258789,0.641999969482422,0.0861632898449898,"Diego Demme","a",5246,"OpenPlay",2020,"LeftFoot",15690,"Napoli",0,1,2021-03-14 19:45:00,"Lorenzo Insigne","Pass"
"AC Milan",378518,67,"MissedShots",0.720999984741211,0.512999992370605,0.0192949958145618,"Ismael Bennacer","h",6981,"OpenPlay",2020,"LeftFoot",14122,"Bologna",2,0,2020-09-21 18:45:00,"Zlatan Ibrahimovic","Pass"
"AC Milan",422834,54,"MissedShots",0.763000030517578,0.648000030517578,0.0198183916509151,"Radja Nainggolan","a",1251,"OpenPlay",2020,"LeftFoot",15788,"Cagliari",0,0,2021-05-16 18:45:00,"Alessandro Deiola","BallTouch"
"AC Milan",415545,77,"MissedShots",0.851999969482422,0.639000015258789,0.0617774091660976,"Marko Pjaca","a",1577,"OpenPlay",2020,"RightFoot",15728,"Genoa",2,1,2021-04-18 10:30:00,"Miha Zajc","Pass"
"AC Milan",408089,96,"Goal",0.885,0.5,0.761298835277557,"Franck Kessié","h",1489,"Penalty",2020,"RightFoot",15672,"Udinese",1,1,2021-03-03 19:45:00,NA,"Standard"
"AC Milan",403717,7,"SavedShot",0.890999984741211,0.246000003814697,0.0184404198080301,"Adam Ounas","a",3259,"FromCorner",2020,"LeftFoot",15628,"Crotone",4,0,2021-02-07 14:00:00,"Andrea Rispoli","TakeOn"
"AC Milan",422836,64,"SavedShot",0.899000015258789,0.437000007629395,0.0162008255720139,"Diego Godín","a",2264,"FromCorner",2020,"Head",15788,"Cagliari",0,0,2021-05-16 18:45:00,"Razvan Marin","Aerial"
"AC Milan",416316,25,"BlockedShot",0.921999969482422,0.635,0.0787637084722519,"Rafael Leão","h",7193,"OpenPlay",2020,"LeftFoot",15744,"Sassuolo",1,2,2021-04-21 16:30:00,"Diogo Dalot","Chipped"
"AC Milan",389376,31,"MissedShots",0.948000030517578,0.424000015258789,0.0412548035383224,"Franck Kessié","h",1489,"FromCorner",2020,"Head",15512,"Fiorentina",2,0,2020-11-29 14:00:00,"Hakan Calhanoglu","Aerial"
"AC Milan",415530,41,"BlockedShot",0.853000030517578,0.646999969482422,0.0569102801382542,"Theo Hernández","h",2547,"OpenPlay",2020,"LeftFoot",15728,"Genoa",2,1,2021-04-18 10:30:00,"Ante Rebic","BallTouch"
"AC Milan",403742,87,"MissedShots",0.771999969482422,0.739000015258789,0.00870207976549864,"Eduardo Henrique","a",8839,"OpenPlay",2020,"RightFoot",15628,"Crotone",4,0,2021-02-07 14:00:00,"Jacopo Petriccione","Chipped"
"AC Milan",397965,75,"MissedShots",0.818000030517578,0.31,0.0108880512416363,"Samu Castillejo","h",2303,"FromCorner",2020,"LeftFoot",15590,"Torino",2,0,2021-01-09 19:45:00,"Hakan Calhanoglu","Chipped"
"AC Milan",392468,39,"ShotOnPost",0.845999984741211,0.678000030517578,0.0424060523509979,"Brahim Diaz","h",6421,"FromCorner",2020,"RightFoot",15532,"Parma Calcio 1913",2,2,2020-12-13 19:45:00,"Davide Calabria","Pass"
"AC Milan",386931,25,"MissedShots",0.796999969482422,0.7,0.0234799608588219,"Rafael Leão","h",7193,"OpenPlay",2020,"RightFoot",15492,"Verona",2,2,2020-11-08 19:45:00,"Ismael Bennacer","Pass"
"AC Milan",408081,51,"SavedShot",0.939000015258789,0.420999984741211,0.0786335319280624,"Franck Kessié","h",1489,"FromCorner",2020,"Head",15672,"Udinese",1,1,2021-03-03 19:45:00,"Samu Castillejo","Cross"
"AC Milan",381394,46,"MissedShots",0.685999984741211,0.475999984741211,0.0162806417793036,"Matteo Ricci","a",8911,"FromCorner",2020,"RightFoot",15454,"Spezia",3,0,2020-10-04 16:00:00,"Giulio Maggiore","Pass"
"AC Milan",389386,68,"MissedShots",0.895999984741211,0.465999984741211,0.109470747411251,"Franck Kessié","h",1489,"FromCorner",2020,"RightFoot",15512,"Fiorentina",2,0,2020-11-29 14:00:00,"Simon Kjaer","Rebound"
"AC Milan",384253,57,"BlockedShot",0.850999984741211,0.400999984741211,0.0920889675617218,"Alexis Saelemaekers","h",8297,"OpenPlay",2020,"LeftFoot",15473,"Roma",3,3,2020-10-26 19:45:00,"Hakan Calhanoglu","Pass"
"AC Milan",405946,56,"Goal",0.925999984741211,0.545999984741211,0.496659457683563,"Lautaro Martínez","a",7006,"OpenPlay",2020,"LeftFoot",15648,"Inter",0,3,2021-02-21 14:00:00,"Ivan Perisic","Pass"
"AC Milan",381382,3,"BlockedShot",0.963000030517578,0.432999992370605,0.0672852173447609,"Simon Kjaer","h",4699,"FromCorner",2020,"Head",15454,"Spezia",3,0,2020-10-04 16:00:00,"Rade Krunic","HeadPass"
"AC Milan",408073,18,"SavedShot",0.765,0.605999984741211,0.0243103317916393,"Brahim Diaz","h",6421,"OpenPlay",2020,"RightFoot",15672,"Udinese",1,1,2021-03-03 19:45:00,"Alessio Romagnoli","Pass"
"AC Milan",422846,92,"MissedShots",0.795999984741211,0.462999992370605,0.0282989777624607,"Samu Castillejo","h",2303,"FromCorner",2020,"LeftFoot",15788,"Cagliari",0,0,2021-05-16 18:45:00,NA,"None"
"AC Milan",416333,69,"BlockedShot",0.84,0.510999984741211,0.0961172804236412,"Franck Kessié","h",1489,"OpenPlay",2020,"RightFoot",15744,"Sassuolo",1,2,2021-04-21 16:30:00,"Hakan Calhanoglu","Pass"
"AC Milan",410730,69,"SavedShot",0.910999984741211,0.575999984741211,0.0786883533000946,"Ante Rebic","h",1852,"SetPiece",2020,"Head",15690,"Napoli",0,1,2021-03-14 19:45:00,"Sandro Tonali","Cross"
"AC Milan",389369,16,"Goal",0.975,0.542999992370605,0.545968651771545,"Alessio Romagnoli","h",1119,"FromCorner",2020,"Head",15512,"Fiorentina",2,0,2020-11-29 14:00:00,"Franck Kessié","Rebound"
"AC Milan",395375,26,"Goal",0.92,0.524000015258789,0.0459918491542339,"Luis Alberto","a",1219,"SetPiece",2020,"Head",15559,"Lazio",3,2,2020-12-23 19:45:00,NA,"Rebound"
"AC Milan",415536,55,"MissedShots",0.739000015258789,0.555,0.0194570180028677,"Franck Kessié","h",1489,"OpenPlay",2020,"RightFoot",15728,"Genoa",2,1,2021-04-18 10:30:00,"Hakan Calhanoglu","Pass"
"AC Milan",422844,90,"MissedShots",0.773000030517578,0.420999984741211,0.0285268072038889,"Samu Castillejo","h",2303,"OpenPlay",2020,"LeftFoot",15788,"Cagliari",0,0,2021-05-16 18:45:00,"Franck Kessié","Pass"
"AC Milan",415549,88,"BlockedShot",0.845,0.643000030517578,0.05443125218153,"Marko Pjaca","a",1577,"OpenPlay",2020,"RightFoot",15728,"Genoa",2,1,2021-04-18 10:30:00,"Eldor Shomurodov","Pass"
"AC Milan",415550,89,"MissedShots",0.885,0.505999984741211,0.0248708706349134,"Marko Pjaca","a",1577,"OpenPlay",2020,"Head",15728,"Genoa",2,1,2021-04-18 10:30:00,"Edoardo Goldaniga","Aerial"
"AC Milan",386940,49,"MissedShots",0.750999984741211,0.49,0.0217275992035866,"Ismael Bennacer","h",6981,"OpenPlay",2020,"LeftFoot",15492,"Verona",2,2,2020-11-08 19:45:00,"Hakan Calhanoglu","Pass"
"AC Milan",418757,47,"SavedShot",0.895999984741211,0.347000007629395,0.255387276411057,"Zlatan Ibrahimovic","h",1741,"OpenPlay",2020,"RightFoot",15757,"Benevento",2,0,2021-05-01 18:45:00,"Franck Kessié","Pass"
"AC Milan",397534,70,"SavedShot",0.900999984741211,0.629000015258789,0.387375950813293,"Weston McKennie","a",5360,"OpenPlay",2020,"LeftFoot",15581,"Juventus",1,3,2021-01-06 19:45:00,"Cristiano Ronaldo","Chipped"
"AC Milan",384262,95,"MissedShots",0.958000030517578,0.477999992370605,0.413886338472366,"Alessio Romagnoli","h",1119,"FromCorner",2020,"Head",15473,"Roma",3,3,2020-10-26 19:45:00,"Hakan Calhanoglu","Aerial"
"AC Milan",416339,84,"MissedShots",0.924000015258789,0.723000030517578,0.0587354563176632,"Georgios Kyriakopoulos","a",8034,"OpenPlay",2020,"LeftFoot",15744,"Sassuolo",1,2,2021-04-21 16:30:00,"Lukas Haraslin","Pass"
"AC Milan",410731,76,"MissedShots",0.86,0.559000015258789,0.0432591885328293,"Ante Rebic","h",1852,"FromCorner",2020,"RightFoot",15690,"Napoli",0,1,2021-03-14 19:45:00,"Sandro Tonali","Cross"
"AC Milan",415537,57,"MissedShots",0.841999969482422,0.6,0.0750648975372314,"Marko Pjaca","a",1577,"OpenPlay",2020,"RightFoot",15728,"Genoa",2,1,2021-04-18 10:30:00,"Francesco Cassata","Pass"
"AC Milan",400550,63,"BlockedShot",0.803000030517578,0.367000007629395,0.0282088872045279,"Davide Calabria","h",1574,"SetPiece",2020,"RightFoot",15611,"Atalanta",0,3,2021-01-23 17:00:00,"Sandro Tonali","Pass"
"AC Milan",397961,46,"SavedShot",0.884000015258789,0.430999984741211,0.345784038305283,"Franck Kessié","h",1489,"OpenPlay",2020,"RightFoot",15590,"Torino",2,0,2021-01-09 19:45:00,"Rafael Leão","Pass"
"AC Milan",389378,39,"SavedShot",0.885,0.5,0.761218369007111,"Franck Kessié","h",1489,"Penalty",2020,"RightFoot",15512,"Fiorentina",2,0,2020-11-29 14:00:00,NA,"Standard"
"AC Milan",386943,55,"MissedShots",0.704000015258789,0.590999984741211,0.0140141062438488,"Ante Rebic","h",1852,"OpenPlay",2020,"RightFoot",15492,"Verona",2,2,2020-11-08 19:45:00,"Theo Hernández","HeadPass"
"AC Milan",410727,64,"SavedShot",0.956999969482422,0.472999992370605,0.574880957603455,"Rafael Leão","h",7193,"OpenPlay",2020,"RightFoot",15690,"Napoli",0,1,2021-03-14 19:45:00,"Ante Rebic","Cross"
"AC Milan",395365,4,"MissedShots",0.856999969482422,0.532999992370605,0.0988540947437286,"Hakan Calhanoglu","h",189,"OpenPlay",2020,"LeftFoot",15559,"Lazio",3,2,2020-12-23 19:45:00,"Ante Rebic","Pass"
"AC Milan",395366,5,"BlockedShot",0.751999969482422,0.627000007629395,0.0216673258692026,"Hakan Calhanoglu","h",189,"OpenPlay",2020,"RightFoot",15559,"Lazio",3,2,2020-12-23 19:45:00,"Theo Hernández","Pass"
"AC Milan",392464,30,"MissedShots",0.928000030517578,0.442000007629395,0.0377207696437836,"Franck Kessié","h",1489,"FromCorner",2020,"Head",15532,"Parma Calcio 1913",2,2,2020-12-13 19:45:00,"Hakan Calhanoglu","Aerial"
"AC Milan",418749,15,"SavedShot",0.91,0.624000015258789,0.424816906452179,"Rafael Leão","h",7193,"OpenPlay",2020,"RightFoot",15757,"Benevento",2,0,2021-05-01 18:45:00,"Franck Kessié","Pass"
"AC Milan",415551,90,"BlockedShot",0.873000030517578,0.713000030517578,0.036110520362854,"Andrea Masiello","a",1485,"OpenPlay",2020,"RightFoot",15728,"Genoa",2,1,2021-04-18 10:30:00,NA,"None"
"AC Milan",386946,61,"BlockedShot",0.776999969482422,0.625999984741211,0.0217792224138975,"Zlatan Ibrahimovic","h",1741,"OpenPlay",2020,"LeftFoot",15492,"Verona",2,2,2020-11-08 19:45:00,"Hakan Calhanoglu","Pass"
"AC Milan",403739,79,"SavedShot",0.863000030517578,0.315,0.0626956820487976,"Samu Castillejo","h",2303,"OpenPlay",2020,"LeftFoot",15628,"Crotone",4,0,2021-02-07 14:00:00,"Jens Petter Hauge","Pass"
"AC Milan",397522,26,"SavedShot",0.895,0.635,0.07620470225811,"Rafael Leão","h",7193,"OpenPlay",2020,"LeftFoot",15581,"Juventus",1,3,2021-01-06 19:45:00,"Jens Petter Hauge","Pass"
"AC Milan",386926,15,"MissedShots",0.781999969482422,0.635999984741211,0.0229305811226368,"Hakan Calhanoglu","h",189,"OpenPlay",2020,"RightFoot",15492,"Verona",2,2,2020-11-08 19:45:00,"Alexis Saelemaekers","Pass"
"AC Milan",405948,62,"SavedShot",0.88,0.36,0.159010216593742,"Romelu Lukaku","a",594,"OpenPlay",2020,"LeftFoot",15648,"Inter",0,3,2021-02-21 14:00:00,"Nicolò Barella","TakeOn"
"AC Milan",395386,85,"SavedShot",0.889000015258789,0.569000015258789,0.113586664199829,"Ante Rebic","h",1852,"OpenPlay",2020,"LeftFoot",15559,"Lazio",3,2,2020-12-23 19:45:00,"Theo Hernández","Pass"
"AC Milan",416337,82,"Goal",0.918000030517578,0.4,0.374634325504303,"Giacomo Raspadori","a",7500,"OpenPlay",2020,"RightFoot",15744,"Sassuolo",1,2,2021-04-21 16:30:00,"Domenico Berardi","Pass"
"AC Milan",386950,69,"MissedShots",0.905,0.457000007629395,0.0727517455816269,"Zlatan Ibrahimovic","h",1741,"OpenPlay",2020,"Head",15492,"Verona",2,2,2020-11-08 19:45:00,"Davide Calabria","Cross"
"AC Milan",392460,19,"MissedShots",0.955,0.427999992370605,0.405407965183258,"Yann Karamoh","a",5700,"OpenPlay",2020,"Head",15532,"Parma Calcio 1913",2,2,2020-12-13 19:45:00,"Gervinho","Cross"
"AC Milan",422835,61,"MissedShots",0.91,0.482000007629395,0.081229031085968,"Diego Godín","a",2264,"FromCorner",2020,"Head",15788,"Cagliari",0,0,2021-05-16 18:45:00,"Razvan Marin","Cross"
"AC Milan",410724,57,"SavedShot",0.85,0.527000007629395,0.0919192507863045,"Fabián","a",2447,"OpenPlay",2020,"LeftFoot",15690,"Napoli",0,1,2021-03-14 19:45:00,NA,"None"
"AC Milan",422831,52,"BlockedShot",0.835999984741211,0.639000015258789,0.0517568066716194,"Theo Hernández","h",2547,"OpenPlay",2020,"RightFoot",15788,"Cagliari",0,0,2021-05-16 18:45:00,"Ante Rebic","BallTouch"
"AC Milan",397953,5,"BlockedShot",0.776999969482422,0.342999992370605,0.0223137848079205,"Davide Calabria","h",1574,"OpenPlay",2020,"RightFoot",15590,"Torino",2,0,2021-01-09 19:45:00,"Samu Castillejo","Pass"
"AC Milan",386944,57,"MissedShots",0.74,0.385999984741211,0.0147566581144929,"Hakan Calhanoglu","h",189,"FromCorner",2020,"RightFoot",15492,"Verona",2,2,2020-11-08 19:45:00,NA,"None"
"AC Milan",386938,44,"BlockedShot",0.761999969482422,0.534000015258789,0.027107072994113,"Hakan Calhanoglu","h",189,"OpenPlay",2020,"RightFoot",15492,"Verona",2,2,2020-11-08 19:45:00,"Alexis Saelemaekers","Pass"
"AC Milan",395368,9,"Goal",0.926999969482422,0.460999984741211,0.102402426302433,"Ante Rebic","h",1852,"FromCorner",2020,"Head",15559,"Lazio",3,2,2020-12-23 19:45:00,"Hakan Calhanoglu","Cross"
"AC Milan",386937,41,"MissedShots",0.708000030517578,0.580999984741211,0.039158258587122,"Zlatan Ibrahimovic","h",1741,"DirectFreekick",2020,"RightFoot",15492,"Verona",2,2,2020-11-08 19:45:00,NA,"Standard"
"AC Milan",389373,29,"BlockedShot",0.796999969482422,0.409000015258789,0.105071358382702,"Theo Hernández","h",2547,"DirectFreekick",2020,"LeftFoot",15512,"Fiorentina",2,0,2020-11-29 14:00:00,NA,"Standard"
"AC Milan",386960,92,"SavedShot",0.859000015258789,0.490999984741211,0.061301451176405,"Zlatan Ibrahimovic","h",1741,"OpenPlay",2020,"RightFoot",15492,"Verona",2,2,2020-11-08 19:45:00,"Theo Hernández","Cross"
"AC Milan",389367,9,"MissedShots",0.91,0.385,0.0369581058621407,"Alessio Romagnoli","h",1119,"SetPiece",2020,"Head",15512,"Fiorentina",2,0,2020-11-29 14:00:00,"Hakan Calhanoglu","Cross"
"AC Milan",397962,47,"BlockedShot",0.736999969482422,0.335999984741211,0.0111045185476542,"Tomás Rincón","a",1099,"OpenPlay",2020,"RightFoot",15590,"Torino",2,0,2021-01-09 19:45:00,NA,"BallTouch"
"AC Milan",400557,78,"MissedShots",0.786999969482422,0.517000007629395,0.0270893555134535,"Brahim Diaz","h",6421,"OpenPlay",2020,"RightFoot",15611,"Atalanta",0,3,2021-01-23 17:00:00,NA,"None"
"AC Milan",405956,86,"MissedShots",0.791999969482422,0.317000007629395,0.022419199347496,"Samu Castillejo","h",2303,"OpenPlay",2020,"LeftFoot",15648,"Inter",0,3,2021-02-21 14:00:00,"Rafael Leão","Pass"
"AC Milan",397963,69,"BlockedShot",0.85,0.665999984741211,0.0558959655463696,"Andrea Belotti","a",1186,"OpenPlay",2020,"RightFoot",15590,"Torino",2,0,2021-01-09 19:45:00,"Simone Verdi","Pass"
"AC Milan",415538,58,"BlockedShot",0.775,0.420999984741211,0.0299832597374916,"Rafael Leão","h",7193,"OpenPlay",2020,"LeftFoot",15728,"Genoa",2,1,2021-04-18 10:30:00,"Hakan Calhanoglu","TakeOn"
"AC Milan",386961,92,"Goal",0.918000030517578,0.497000007629395,0.0483402945101261,"Zlatan Ibrahimovic","h",1741,"OpenPlay",2020,"Head",15492,"Verona",2,2,2020-11-08 19:45:00,"Brahim Diaz","Aerial"
"AC Milan",403744,88,"BlockedShot",0.85,0.701999969482422,0.0245207063853741,"Eduardo Henrique","a",8839,"OpenPlay",2020,"RightFoot",15628,"Crotone",4,0,2021-02-07 14:00:00,NA,"TakeOn"
"AC Milan",392485,90,"SavedShot",0.889000015258789,0.462000007629395,0.0852407887578011,"Ante Rebic","h",1852,"OpenPlay",2020,"RightFoot",15532,"Parma Calcio 1913",2,2,2020-12-13 19:45:00,"Davide Calabria","Cross"
"AC Milan",384243,28,"SavedShot",0.91,0.56,0.0198936108499765,"Alessio Romagnoli","h",1119,"FromCorner",2020,"Head",15473,"Roma",3,3,2020-10-26 19:45:00,"Ismael Bennacer","Aerial"
"AC Milan",392461,22,"MissedShots",0.965,0.560999984741211,0.415534645318985,"Brahim Diaz","h",6421,"OpenPlay",2020,"LeftFoot",15532,"Parma Calcio 1913",2,2,2020-12-13 19:45:00,"Theo Hernández","Foul"
"AC Milan",397536,75,"Goal",0.92,0.430999984741211,0.432117015123367,"Weston McKennie","a",5360,"OpenPlay",2020,"RightFoot",15581,"Juventus",1,3,2021-01-06 19:45:00,"Dejan Kulusevski","Pass"
"AC Milan",384259,78,"Goal",0.885,0.5,0.761298835277557,"Zlatan Ibrahimovic","h",1741,"Penalty",2020,"RightFoot",15473,"Roma",3,3,2020-10-26 19:45:00,NA,"Standard"
"AC Milan",386962,94,"SavedShot",0.89,0.385999984741211,0.0674301758408546,"Davide Calabria","h",1574,"OpenPlay",2020,"RightFoot",15492,"Verona",2,2,2020-11-08 19:45:00,"Ante Rebic","Cross"
"AC Milan",416315,23,"MissedShots",0.775999984741211,0.312000007629395,0.0573474876582623,"Domenico Berardi","a",1612,"DirectFreekick",2020,"LeftFoot",15744,"Sassuolo",1,2,2021-04-21 16:30:00,NA,"Standard"
"AC Milan",410717,32,"SavedShot",0.800999984741211,0.41,0.0420115143060684,"Rafael Leão","h",7193,"OpenPlay",2020,"RightFoot",15690,"Napoli",0,1,2021-03-14 19:45:00,"Samu Castillejo","Pass"
"AC Milan",389368,16,"MissedShots",0.950999984741211,0.432999992370605,0.111879922449589,"Franck Kessié","h",1489,"FromCorner",2020,"Head",15512,"Fiorentina",2,0,2020-11-29 14:00:00,"Hakan Calhanoglu","Cross"
"AC Milan",410709,6,"MissedShots",0.345,0.699000015258789,0.00627505360171199,"Lorenzo Insigne","a",1393,"OpenPlay",2020,"RightFoot",15690,"Napoli",0,1,2021-03-14 19:45:00,NA,"BallRecovery"
"AC Milan",408082,57,"SavedShot",0.745999984741211,0.439000015258789,0.0220795832574368,"Samu Castillejo","h",2303,"OpenPlay",2020,"LeftFoot",15672,"Udinese",1,1,2021-03-03 19:45:00,"Franck Kessié","Pass"
"AC Milan",378517,66,"BlockedShot",0.873000030517578,0.392000007629395,0.0817656293511391,"Musa Barrow","a",6512,"OpenPlay",2020,"LeftFoot",14122,"Bologna",2,0,2020-09-21 18:45:00,"Roberto Soriano","Pass"
"AC Milan",397533,61,"Goal",0.833000030517578,0.430999984741211,0.0710612758994102,"Federico Chiesa","a",1433,"OpenPlay",2020,"LeftFoot",15581,"Juventus",1,3,2021-01-06 19:45:00,"Paulo Dybala","Pass"
"AC Milan",418747,13,"SavedShot",0.88,0.487999992370605,0.13934126496315,"Zlatan Ibrahimovic","h",1741,"OpenPlay",2020,"LeftFoot",15757,"Benevento",2,0,2021-05-01 18:45:00,NA,"TakeOn"
"AC Milan",412133,40,"MissedShots",0.728000030517578,0.584000015258789,0.0128240995109081,"Theo Hernández","h",2547,"FromCorner",2020,"LeftFoot",15712,"Sampdoria",1,1,2021-04-03 10:30:00,NA,"Aerial"
"AC Milan",395384,72,"SavedShot",0.960999984741211,0.372999992370605,0.0454804673790932,"Vedat Muriqi","a",9002,"FromCorner",2020,"LeftFoot",15559,"Lazio",3,2,2020-12-23 19:45:00,"Danilo Cataldi","Cross"
"AC Milan",410723,48,"Goal",0.875,0.365999984741211,0.500124156475067,"Matteo Politano","a",1473,"OpenPlay",2020,"RightFoot",15690,"Napoli",0,1,2021-03-14 19:45:00,"Piotr Zielinski","Throughball"
"AC Milan",395371,14,"BlockedShot",0.88,0.57,0.10328009724617,"Ante Rebic","h",1852,"OpenPlay",2020,"RightFoot",15559,"Lazio",3,2,2020-12-23 19:45:00,NA,"None"
"AC Milan",397526,33,"SavedShot",0.761999969482422,0.335999984741211,0.018215749412775,"Hakan Calhanoglu","h",189,"OpenPlay",2020,"RightFoot",15581,"Juventus",1,3,2021-01-06 19:45:00,"Diogo Dalot","Pass"
"AC Milan",386936,35,"BlockedShot",0.931999969482422,0.669000015258789,0.0645259916782379,"Zlatan Ibrahimovic","h",1741,"OpenPlay",2020,"LeftFoot",15492,"Verona",2,2,2020-11-08 19:45:00,"Rafael Leão","Pass"
"AC Milan",397511,5,"BlockedShot",0.858000030517578,0.719000015258789,0.0291999857872725,"Jens Petter Hauge","h",8974,"FromCorner",2020,"RightFoot",15581,"Juventus",1,3,2021-01-06 19:45:00,"Hakan Calhanoglu","Pass"
"AC Milan",408083,64,"MissedShots",0.905,0.36,0.0696476548910141,"Rodrigo de Paul","a",1145,"OpenPlay",2020,"RightFoot",15672,"Udinese",1,1,2021-03-03 19:45:00,NA,"None"
"AC Milan",395376,44,"MissedShots",0.745,0.723000030517578,0.00774775771424174,"Luis Alberto","a",1219,"OpenPlay",2020,"RightFoot",15559,"Lazio",3,2,2020-12-23 19:45:00,"Adam Marusic","Chipped"
"AC Milan",416325,52,"BlockedShot",0.815999984741211,0.542000007629394,0.0582356713712215,"Domenico Berardi","a",1612,"OpenPlay",2020,"LeftFoot",15744,"Sassuolo",1,2,2021-04-21 16:30:00,"Mert Müldür","TakeOn"
"AC Milan",386928,18,"Goal",0.826999969482422,0.450999984741211,0.0452384538948536,"Mattia Zaccagni","a",1958,"SetPiece",2020,"RightFoot",15492,"Verona",2,2,2020-11-08 19:45:00,NA,"Rebound"
"AC Milan",395380,56,"BlockedShot",0.873000030517578,0.689000015258789,0.0636720061302185,"Rafael Leão","h",7193,"OpenPlay",2020,"RightFoot",15559,"Lazio",3,2,2020-12-23 19:45:00,"Hakan Calhanoglu","Pass"
"AC Milan",386921,1,"MissedShots",0.891999969482422,0.485,0.0652927234768867,"Zlatan Ibrahimovic","h",1741,"FromCorner",2020,"RightFoot",15492,"Verona",2,2,2020-11-08 19:45:00,"Hakan Calhanoglu","Cross"
"AC Milan",405929,4,"Goal",0.959000015258789,0.545999984741211,0.553344964981079,"Lautaro Martínez","a",7006,"OpenPlay",2020,"Head",15648,"Inter",0,3,2021-02-21 14:00:00,"Romelu Lukaku","Cross"
"AC Milan",405951,68,"MissedShots",0.764000015258789,0.625999984741211,0.021430067718029,"Christian Eriksen","a",646,"OpenPlay",2020,"LeftFoot",15648,"Inter",0,3,2021-02-21 14:00:00,"Lautaro Martínez","Pass"
"AC Milan",384248,46,"Goal",0.911999969482422,0.550999984741211,0.441347748041153,"Alexis Saelemaekers","h",8297,"OpenPlay",2020,"RightFoot",15473,"Roma",3,3,2020-10-26 19:45:00,"Rafael Leão","Pass"
"AC Milan",400562,94,"MissedShots",0.935,0.56,0.0737143605947495,"Theo Hernández","h",2547,"OpenPlay",2020,"Head",15611,"Atalanta",0,3,2021-01-23 17:00:00,"Ante Rebic","Aerial"
"AC Milan",384260,83,"Goal",0.969000015258789,0.475999984741211,0.661429524421692,"Marash Kumbulla","a",6324,"FromCorner",2020,"RightFoot",15473,"Roma",3,3,2020-10-26 19:45:00,NA,"None"
"AC Milan",416341,86,"BlockedShot",0.905,0.377000007629395,0.0834147706627846,"Samu Castillejo","h",2303,"OpenPlay",2020,"LeftFoot",15744,"Sassuolo",1,2,2021-04-21 16:30:00,"Rafael Leão","Pass"
