"h_team","id","minute","result","X","Y","xG","player","h_a","player_id","situation","year","shotType","match_id","a_team","h_goals","a_goals","date","player_assisted","lastAction"
"Strasbourg",397445,89,"Goal",0.885,0.5,0.760095119476318,"Majeed Waris","h",3461,"Penalty",2020,"RightFoot",15934,"Nimes",5,0,2021-01-06 18:00:00,NA,"Standard"
"Strasbourg",424594,76,"SavedShot",0.730999984741211,0.427000007629395,0.012679086998105,"Habib Diallo","h",5769,"OpenPlay",2020,"LeftFoot",16135,"Lorient",1,1,2021-05-23 19:00:00,"Lionel Carole","Aerial"
"Strasbourg",413942,85,"SavedShot",0.894000015258789,0.487000007629395,0.0483137778937817,"Kévin Zohi","h",6128,"OpenPlay",2020,"Head",16075,"Paris Saint Germain",1,4,2021-04-10 15:00:00,"Mehdi Chahiri","Aerial"
"Strasbourg",394529,34,"MissedShots",0.895,0.728000030517578,0.0447210893034935,"Remi Oudin","a",6884,"OpenPlay",2020,"LeftFoot",15913,"Bordeaux",0,2,2020-12-20 14:00:00,NA,"Dispossessed"
"Strasbourg",385725,9,"BlockedShot",0.761999969482422,0.327999992370605,0.0150661878287792,"Adrien Thomasson","h",3549,"OpenPlay",2020,"LeftFoot",15847,"Marseille",0,1,2020-11-06 20:00:00,NA,"None"
"Strasbourg",406017,72,"BlockedShot",0.936999969482422,0.487000007629395,0.12097430229187,"Adrien Thomasson","h",3549,"OpenPlay",2020,"RightFoot",16015,"Angers",0,0,2021-02-21 14:00:00,"Anthony Caci","Cross"
"Strasbourg",385731,68,"MissedShots",0.751999969482422,0.465999984741211,0.0263594295829535,"Habib Diallo","h",5769,"OpenPlay",2020,"RightFoot",15847,"Marseille",0,1,2020-11-06 20:00:00,"Lamine Koné","Chipped"
"Strasbourg",378034,52,"BlockedShot",0.783000030517578,0.282000007629395,0.0194327160716057,"Adrien Thomasson","h",3549,"OpenPlay",2020,"RightFoot",14208,"Dijon",1,0,2020-09-20 13:00:00,"Ludovic Ajorque","Pass"
"Strasbourg",397443,80,"BlockedShot",0.880999984741211,0.407999992370605,0.106980822980404,"Majeed Waris","h",3461,"OpenPlay",2020,"RightFoot",15934,"Nimes",5,0,2021-01-06 18:00:00,NA,"BallTouch"
"Strasbourg",397429,42,"SavedShot",0.850999984741211,0.572000007629395,0.207775130867958,"Moussa Koné","a",8318,"OpenPlay",2020,"RightFoot",15934,"Nimes",5,0,2021-01-06 18:00:00,"Baptiste Reynet","Pass"
"Strasbourg",417721,75,"BlockedShot",0.931999969482422,0.502999992370605,0.121527478098869,"Habib Diallo","h",5769,"FromCorner",2020,"Head",16093,"Nantes",1,2,2021-04-25 13:00:00,"Dmitri Lienard","Cross"
